PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
7844,3265,2023-04-04 03:34:00,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity #movies,"#celebrity, #movies",Entertainment,418,31,119,12525,2576,Leechester,19,Male,0.29
7845,1615,2023-06-13 14:46:00,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball,"#football, #basketball",Sports,471,478,13,44597,2210,Yorkchester,66,Other,0.94
7846,4966,2023-05-22 06:59:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #health #travel,"#food, #health, #travel",Lifestyle,233,232,128,57520,1268,North Mary,70,Male,0.74
7847,4638,2023-10-03 01:58:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food,"#travel, #food",Lifestyle,571,109,281,21740,1093,Adamsshire,73,Male,0.55
7848,4328,2023-11-05 16:01:00,Entertainment buzz: A star-studded event lit up the night. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,453,164,48,99420,2555,West Arthur,40,Male,0.37
7849,2881,2023-10-25 05:01:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,699,193,241,73924,3864,Curtisbury,67,Female,-0.28
7850,4227,2023-02-16 09:22:00,Sports update: The championship match had fans on the edge of their seats. #basketball #football,"#basketball, #football",Sports,569,6,52,83014,3569,Port Katherineport,65,Male,0.1
7851,2588,2023-12-29 01:11:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel #food,"#health, #travel, #food",Lifestyle,770,431,264,56193,2737,Reneeside,56,Female,0.01
7852,3489,2023-01-28 07:55:00,Living my best life—enjoying every moment and embracing wellness. #health #travel #food,"#health, #travel, #food",Lifestyle,161,138,68,47250,3206,Sarahhaven,40,Female,-0.17
7853,3888,2023-07-27 14:05:00,Living my best life—enjoying every moment and embracing wellness. #travel,#travel,Lifestyle,300,458,39,26211,625,North Marie,58,Male,-0.78
7854,4003,2023-05-07 09:15:00,What a game! That last-minute goal was simply unforgettable. #olympics #basketball,"#olympics, #basketball",Sports,305,342,183,37393,3395,Wrightberg,61,Male,0.46
7855,1698,2023-01-07 06:25:00,Celebrity update: The latest music release is topping the charts. #music #celebrity,"#music, #celebrity",Entertainment,1,286,132,49764,2897,North Brandon,79,Female,0.78
7856,1875,2023-11-19 05:23:00,Political update: Today's debate on election integrity was intense. #debate #election #policy,"#debate, #election, #policy",Politics,270,427,55,18406,452,Lake Stephanieburgh,39,Male,-0.65
7857,2685,2023-02-20 07:55:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,420,300,254,95996,302,Josefurt,51,Other,-0.51
7858,3823,2023-04-06 20:52:00,Entertainment buzz: A star-studded event lit up the night. #music #celebrity,"#music, #celebrity",Entertainment,142,455,4,77313,1679,Port Brandontown,39,Male,0.71
7859,3809,2023-01-03 16:25:00,Tech update: A breakthrough in AI is set to transform the industry. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,699,55,68,92772,2759,West Anne,47,Male,0.17
7860,1944,2023-08-08 02:32:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,863,159,51,18398,4814,Jonesberg,59,Male,0.18
7861,4881,2023-04-25 22:13:00,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,852,495,97,4853,4873,Michellemouth,64,Male,0.13
7862,1922,2023-10-20 15:32:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI #startup,"#AI, #startup",Technology,959,148,160,72452,3381,North Meganview,78,Female,-0.56
7863,3982,2023-05-01 16:55:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #food,"#health, #food",Lifestyle,976,286,270,77804,4093,North Christinaton,53,Female,-0.51
7864,2746,2023-06-22 03:57:00,What a game! That last-minute goal was simply unforgettable. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,993,256,64,74474,2709,Port Stephenhaven,62,Male,0.9
7865,1024,2023-04-27 07:01:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food,#food,Lifestyle,735,460,242,33665,1028,Port Grantborough,57,Male,0.45
7866,3853,2023-02-08 08:46:00,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,878,138,261,24752,3866,South Lisa,32,Male,-0.82
7867,4924,2023-07-14 21:50:00,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,691,348,211,88244,2776,Ashleyport,48,Female,-0.55
7868,2687,2023-12-01 04:53:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,534,323,153,81776,618,Rogersview,36,Female,0.25
7869,2559,2023-09-27 03:30:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #health #travel,"#food, #health, #travel",Lifestyle,866,291,233,79728,4688,West Catherine,48,Male,-0.43
7870,3811,2023-09-20 14:08:00,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics,"#football, #olympics",Sports,36,334,139,88717,4664,East Donald,17,Male,-0.5
7871,2083,2023-07-28 11:29:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,106,186,114,10975,4155,Christinafurt,32,Female,-0.6
7872,4538,2023-12-23 20:02:00,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity,#celebrity,Entertainment,296,322,129,90953,4302,South Kelly,65,Female,-0.63
7873,1433,2023-03-02 12:18:00,What a game! That last-minute goal was simply unforgettable. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,740,183,177,49096,2822,South Hannah,52,Female,0.01
7874,3926,2023-09-04 15:28:00,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,824,306,94,34093,4286,Lake Kenneth,62,Male,0.81
7875,2089,2023-11-25 05:07:00,Sports update: The championship match had fans on the edge of their seats. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,96,412,100,97201,4104,Christophertown,79,Female,-0.28
7876,3957,2023-05-23 00:38:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,280,468,195,5666,2736,Morrisonburgh,47,Female,-0.76
7877,3612,2023-05-06 02:15:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food #health,"#travel, #food, #health",Lifestyle,109,385,289,79239,4048,West Shawnville,76,Male,-0.75
7878,2951,2023-10-23 09:36:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,548,261,207,38790,186,Thomasberg,49,Male,0.87
7879,3153,2023-11-03 06:58:00,Entertainment buzz: A star-studded event lit up the night. #movies #celebrity,"#movies, #celebrity",Entertainment,551,414,94,45841,4836,Smithview,57,Other,0.06
7880,1095,2023-03-31 23:54:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,596,309,102,57755,1473,West Cheryl,50,Female,-0.07
7881,4759,2023-02-06 06:04:00,Entertainment buzz: A star-studded event lit up the night. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,813,343,7,2746,1515,Lake Shelley,39,Female,0.78
7882,4622,2023-04-25 22:14:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,187,423,135,84751,3388,Brightland,77,Male,0.01
7883,1167,2023-08-29 20:26:00,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,751,144,97,41692,4821,West Lawrence,15,Female,0.01
7884,3089,2023-06-03 06:38:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy,#policy,Politics,869,260,260,29439,3882,Michaelborough,71,Female,0.85
7885,2902,2023-08-13 07:12:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food,"#health, #food",Lifestyle,487,1,146,36549,1586,East Tamarafurt,42,Male,-0.05
7886,3151,2023-07-31 21:50:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,353,313,184,98818,2374,Kellyfurt,28,Male,-0.22
7887,2868,2023-09-30 12:17:00,Sports update: The championship match had fans on the edge of their seats. #football #basketball,"#football, #basketball",Sports,18,11,231,91754,3805,Smithview,41,Male,0.16
7888,4275,2023-12-30 09:30:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #AI,"#startup, #AI",Technology,858,260,100,90983,1429,Mcdanielside,36,Female,0.01
7889,3567,2023-01-24 07:44:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election #policy,"#debate, #election, #policy",Politics,392,361,146,53731,982,Madisonview,19,Female,0.93
7890,2998,2023-09-18 07:53:00,Celebrity update: The latest music release is topping the charts. #movies,#movies,Entertainment,836,443,204,40067,3895,East Travis,61,Female,0.55
7891,3329,2023-10-11 19:57:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate,"#policy, #debate",Politics,260,168,45,43647,1117,Riveraberg,75,Female,0.0
7892,4979,2023-06-09 19:27:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball,"#olympics, #basketball",Sports,984,147,103,65563,2988,New Jillburgh,58,Female,0.76
7893,4114,2023-05-23 22:58:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #AI,"#startup, #AI",Technology,409,199,221,46951,260,Alexisbury,60,Male,-0.16
7894,3994,2023-07-01 21:36:00,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics,"#football, #olympics",Sports,402,384,117,25162,2440,West Amy,37,Male,0.28
7895,2133,2023-05-30 15:22:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food,"#travel, #food",Lifestyle,669,311,4,59223,2856,Ericaberg,55,Female,0.01
7896,3010,2023-09-28 19:05:00,Breaking news: Major policy changes have sparked debates in the parliament. #election #debate,"#election, #debate",Politics,483,69,210,73168,4653,Hooverstad,67,Male,0.32
7897,4281,2023-08-04 01:01:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food #travel,"#health, #food, #travel",Lifestyle,303,311,54,88427,281,Derrickmouth,46,Female,0.01
7898,1748,2023-01-17 22:15:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,623,53,18,89329,853,Meganview,77,Male,0.54
7899,2891,2023-03-15 20:11:00,Political update: Today's debate on election integrity was intense. #debate #election #policy,"#debate, #election, #policy",Politics,655,394,87,8321,1243,North Shawn,40,Female,-0.17
7900,1830,2023-09-18 16:26:00,Political update: Today's debate on election integrity was intense. #election #debate,"#election, #debate",Politics,767,258,246,15334,3525,North Michaelhaven,53,Female,-0.2
7901,1048,2023-08-06 15:20:00,Just watched an amazing movie—highly recommend it to all film lovers. #movies #music,"#movies, #music",Entertainment,966,350,116,8421,283,East Tamara,41,Male,0.49
7902,1114,2023-05-02 02:25:00,Entertainment buzz: A star-studded event lit up the night. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,17,27,169,8045,2617,Jamesmouth,44,Female,-0.15
7903,2178,2023-09-12 11:33:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,183,366,149,5289,2197,Seanchester,46,Male,0.43
7904,2672,2023-11-16 10:14:00,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,404,362,294,2474,2405,Mooreborough,71,Male,0.71
7905,3550,2023-08-28 17:07:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election,"#debate, #election",Politics,798,119,207,69619,2900,South Daniel,73,Female,-0.73
7906,4750,2023-03-30 08:12:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,896,132,282,11433,1773,South Linda,64,Male,-0.04
7907,4904,2023-03-09 20:54:00,Attended an inspiring tech conference—innovations are on the horizon. #AI,#AI,Technology,130,379,173,65843,4532,Acostaport,75,Male,0.89
7908,4782,2023-12-17 21:48:00,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,478,89,126,41007,1196,New Jacobtown,38,Female,0.01
7909,4033,2023-07-22 15:52:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,792,15,155,9273,181,Earlside,24,Female,0.95
7910,1070,2023-09-10 23:38:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food #travel,"#health, #food, #travel",Lifestyle,756,286,179,4402,2159,South Anthonyview,34,Male,0.72
7911,4059,2023-11-09 00:07:00,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,7,283,86,39779,881,Port April,68,Male,-0.38
7912,4590,2023-09-21 22:01:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel #food,"#health, #travel, #food",Lifestyle,704,390,266,55942,3811,Port Sarabury,18,Female,0.01
7913,4783,2023-10-17 14:37:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,317,229,81,26847,781,Lake Roy,48,Female,-0.58
7914,2359,2023-06-12 17:01:00,Entertainment buzz: A star-studded event lit up the night. #movies #celebrity #music,"#movies, #celebrity, #music",Entertainment,390,136,63,211,452,Kleinchester,71,Female,-0.57
7915,1066,2023-04-21 23:44:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,518,294,118,81202,1667,East Tinamouth,71,Male,-0.85
